2 KRFT 3.19432
2 KRFT 1.1194
2 KRFT -0.629111
2 KRFT -1.98333
2 KRFT -0.821837
2 KRFT 1.65094
2 KRFT 0.610643
2 KO 3.09816
2 KO 0.0743826
2 KO 1.13011
2 KO 0.458783
2 KO -0.721118
2 KO -1.26919
2 KO 1.97427
2 KO 0.293686
2 KO -1.59787
2 KO -2.10636
2 KO -0.183178
2 KO 0.798771
2 KO -0.673092
2 MCD 0.582396
2 MCD -0.35382
2 MCD 1.61523
2 MCD 0.0260112
2 MCD 1.50356
2 MCD 0.382653
2 MCD 1.61087
2 MCD 2.34958
2 MCD 0.110389
2 MCD -1.93596
2 MCD -0.297767
2 MCD 2.59853
2 MCD -0.58309
2 MMM 0.768232
2 MMM 0.58265
2 MMM -0.822737
2 MMM 2.15358
2 MMM 3.514
2 MMM -2.0291
2 MMM 0.745016
2 MMM -2.07243
2 MMM 1.27858
2 MMM -3.56194
2 MMM 0.387254
2 MMM 0.702216
2 MMM -0.579742
2 MRK 1.62876
2 MRK 0.989802
2 MRK 2.46437
2 MRK -0.467836
2 MRK 6.67656
2 MRK -0.137212
2 MRK 2.68624
2 MRK 0
2 MRK -1.25443
2 MRK -1.56636
2 MRK -0.70028
2 MRK 1.02769
2 MRK -2.09691
2 MSFT -0.701481
2 MSFT 2.43615
2 MSFT -3.13097
2 MSFT 1.67331
2 MSFT 1.40845
2 MSFT -0.269854
2 MSFT -2.9845
2 MSFT -1.88301
2 MSFT 2.27179
2 MSFT -4.24679
2 MSFT -0.83682
2 MSFT 1.97562
2 MSFT 0.537857
2 PFE -0.195886
2 PFE -0.437956
2 PFE -0.0973236
2 PFE -2.60827
2 PFE 5.11278
2 PFE -2.79092
2 PFE 1.89966
2 PFE -0.71977
2 PFE 2.14739
2 PFE -0.761905
2 PFE -3.41018
2 PFE 0.896414
2 PFE -0.049776
2 PG 1.6372
2 PG -0.434293
2 PG 3.48275
2 PG -0.628239
2 PG 2.88523
2 PG 0.0459841
2 PG 2.97243
2 PG 1.05011
2 PG -0.898204
2 PG -1.35685
2 PG -1.00979
2 PG 0.0618716
2 PG -2.97628
2 T 5.51344
2 T -0.0975927
2 T -0.325203
2 T 0.854701
2 T 1.46723
2 T -1.07595
2 T 0.673077
2 T 0
2 T 0.935484
2 T -2.63659
2 T -0.687398
2 T 1.61823
2 T -0.717547
2 TRV 1.04925
2 TRV -0.417851
2 TRV -0.0835422
2 TRV 3.37154
2 TRV 3.19635
2 TRV -0.204531
2 TRV -1.42337
2 TRV -0.431862
2 TRV -0.356333
2 TRV -1.24294
2 TRV -3.48818
2 TRV -2.02977
2 TRV -1.54594
2 UTX 1.87463
2 UTX -0.992295
2 UTX -1.82353
2 UTX 5.44794
2 UTX 2.96552
2 UTX -0.910808
2 UTX 0.112511
2 UTX -1.08524
2 UTX -0.0925819
2 UTX -4.32184
2 UTX -0.277342
2 UTX 1.98987
2 UTX -0.0355619
2 VZ 2.75107
2 VZ -2.10226
2 VZ 0.264901
2 VZ -1.83511
2 VZ 1.9153
2 VZ -2.73937
2 VZ -0.0536481
2 VZ -0.295223
2 VZ -0.217687
2 VZ -3.46789
2 VZ -1.06832
2 VZ 0.794777
2 VZ 1.83876
2 WMT -0.344102
2 WMT 0.439686
2 WMT 1.92234
2 WMT 0.941974
2 WMT 2.57463
2 WMT -0.108932
2 WMT 1.36438
2 WMT -0.575436
2 WMT -0.364299
2 WMT -2.22303
2 WMT -2.1166
2 WMT -0.1701
2 WMT -0.550285
2 XOM 0.97782
2 XOM 2.0057
2 XOM -1.93136
2 XOM 3.91048
2 XOM 1.95851
2 XOM -6.14075
2 XOM -2.578
2 XOM 1.68287
2 XOM 3.00424
2 XOM -2.52161
2 XOM -1.42098
2 XOM -1.225
2 XOM -2.37762
