 -8.65645e-001    4.4975e-003
 -8.64045e-001    2.5508e-003
 -8.62445e-001    7.0146e-004
 -8.60845e-001   -1.0142e-003
 -8.59245e-001   -2.5655e-003
 -8.57645e-001   -3.9278e-003
 -8.56045e-001   -5.0834e-003
 -8.54445e-001   -6.0210e-003
 -8.52845e-001   -6.7368e-003
 -8.51244e-001   -7.2324e-003
 -8.49644e-001   -7.5162e-003
 -8.48044e-001   -7.6032e-003
 -8.46444e-001   -7.5108e-003
 -8.44844e-001   -7.2636e-003
 -8.43244e-001   -6.8868e-003
 -8.41644e-001   -6.4086e-003
 -8.40044e-001   -5.8586e-003
 -8.38444e-001   -5.2667e-003
 -8.36844e-001   -4.6618e-003
 -8.35244e-001   -4.0712e-003
 -8.33644e-001   -3.5200e-003
 -8.32044e-001   -3.0303e-003
 -8.30444e-001   -2.6207e-003
 -8.28844e-001   -2.3059e-003
 -8.27244e-001   -2.0962e-003
 -8.25643e-001   -1.9981e-003
 -8.24043e-001   -2.0136e-003
 -8.22443e-001   -2.1405e-003
 -8.20843e-001   -2.3729e-003
 -8.19243e-001   -2.7014e-003
 -8.17643e-001   -3.1135e-003
 -8.16043e-001   -3.5942e-003
 -8.14443e-001   -4.1266e-003
 -8.12843e-001   -4.6919e-003
 -8.11243e-001   -5.2709e-003
 -8.09643e-001   -5.8439e-003
 -8.08043e-001   -6.3912e-003
 -8.06443e-001   -6.8946e-003
 -8.04843e-001   -7.3362e-003
 -8.03242e-001   -7.6998e-003
 -8.01642e-001   -7.9722e-003
 -8.00042e-001   -8.1420e-003
 -7.98442e-001   -8.1996e-003
 -7.96842e-001   -8.1384e-003
 -7.95242e-001   -7.9560e-003
 -7.93642e-001   -7.6518e-003
 -7.92042e-001   -7.2276e-003
 -7.90442e-001   -6.6894e-003
 -7.88842e-001   -6.0450e-003
 -7.87242e-001   -5.3042e-003
 -7.85642e-001   -4.4804e-003
 -7.84042e-001   -3.5882e-003
 -7.82442e-001   -2.6438e-003
 -7.80842e-001   -1.6649e-003
 -7.79242e-001   -6.6972e-004
 -7.77641e-001    3.2264e-004
 -7.76041e-001    1.2935e-003
 -7.74441e-001    2.2244e-003
 -7.72841e-001    3.0979e-003
 -7.71241e-001    3.8977e-003
 -7.69641e-001    4.6089e-003
 -7.68041e-001    5.2189e-003
 -7.66441e-001    5.7169e-003
 -7.64841e-001    6.0948e-003
 -7.63241e-001    6.3474e-003
 -7.61641e-001    6.4716e-003
 -7.60041e-001    6.4674e-003
 -7.58441e-001    6.3384e-003
 -7.56841e-001    6.0894e-003
 -7.55241e-001    5.7298e-003
 -7.53640e-001    5.2702e-003
 -7.52040e-001    4.7243e-003
 -7.50440e-001    4.1080e-003
 -7.48840e-001    3.4390e-003
 -7.47240e-001    2.7366e-003
 -7.45640e-001    2.0215e-003
 -7.44040e-001    1.3152e-003
 -7.42440e-001    6.3960e-004
 -7.40840e-001    1.6430e-005
 -7.39240e-001   -5.3302e-004
 -7.37640e-001   -9.8862e-004
 -7.36040e-001   -1.3318e-003
 -7.34440e-001   -1.5464e-003
 -7.32840e-001   -1.6188e-003
 -7.31240e-001   -1.5386e-003
 -7.29640e-001   -1.2991e-003
 -7.28039e-001   -8.9784e-004
 -7.26439e-001   -3.3668e-004
 -7.24839e-001    3.7787e-004
 -7.23239e-001    1.2345e-003
 -7.21639e-001    2.2172e-003
 -7.20039e-001    3.3051e-003
 -7.18439e-001    4.4735e-003
 -7.16839e-001    5.6933e-003
 -7.15239e-001    6.9324e-003
 -7.13639e-001    8.1570e-003
 -7.12039e-001    9.3294e-003
 -7.10439e-001    1.0413e-002
 -7.08839e-001    1.1372e-002
 -7.07239e-001    1.2169e-002
 -7.05639e-001    1.2772e-002
 -7.04039e-001    1.3153e-002
 -7.02438e-001    1.3284e-002
 -7.00838e-001    1.3147e-002
 -6.99238e-001    1.2730e-002
 -6.97638e-001    1.2024e-002
 -6.96038e-001    1.1032e-002
 -6.94438e-001    9.7632e-003
 -6.92838e-001    8.2326e-003
 -6.91238e-001    6.4650e-003
 -6.89638e-001    4.4902e-003
 -6.88038e-001    2.3462e-003
 -6.86438e-001    7.5570e-005
 -6.84838e-001   -2.2745e-003
 -6.83238e-001   -4.6534e-003
 -6.81638e-001   -7.0086e-003
 -6.80037e-001   -9.2874e-003
 -6.78437e-001   -1.1437e-002
 -6.76837e-001   -1.3408e-002
 -6.75237e-001   -1.5153e-002
 -6.73637e-001   -1.6631e-002
 -6.72037e-001   -1.7807e-002
 -6.70437e-001   -1.8650e-002
 -6.68837e-001   -1.9142e-002
 -6.67237e-001   -1.9270e-002
 -6.65637e-001   -1.9031e-002
 -6.64037e-001   -1.8429e-002
 -6.62437e-001   -1.7480e-002
 -6.60837e-001   -1.6207e-002
 -6.59237e-001   -1.4639e-002
 -6.57637e-001   -1.2817e-002
 -6.56037e-001   -1.0783e-002
 -6.54436e-001   -8.5866e-003
 -6.52836e-001   -6.2808e-003
 -6.51236e-001   -3.9205e-003
 -6.49636e-001   -1.5611e-003
 -6.48036e-001    7.4268e-004
 -6.46436e-001    2.9383e-003
 -6.44836e-001    4.9770e-003
 -6.43236e-001    6.8154e-003
 -6.41636e-001    8.4162e-003
 -6.40036e-001    9.7488e-003
 -6.38436e-001    1.0792e-002
 -6.36836e-001    1.1533e-002
 -6.35236e-001    1.1965e-002
 -6.33636e-001    1.2095e-002
 -6.32036e-001    1.1935e-002
 -6.30435e-001    1.1506e-002
 -6.28835e-001    1.0838e-002
 -6.27235e-001    9.9642e-003
 -6.25635e-001    8.9262e-003
 -6.24035e-001    7.7670e-003
 -6.22435e-001    6.5328e-003
 -6.20835e-001    5.2713e-003
 -6.19235e-001    4.0279e-003
 -6.17635e-001    2.8465e-003
 -6.16035e-001    1.7666e-003
 -6.14435e-001    8.2326e-004
 -6.12835e-001    4.4527e-005
 -6.11235e-001   -5.4830e-004
 -6.09635e-001   -9.4194e-004
 -6.08035e-001   -1.1312e-003
 -6.06435e-001   -1.1192e-003
 -6.04834e-001   -9.1722e-004
 -6.03234e-001   -5.4395e-004
 -6.01634e-001   -2.4934e-005
 -6.00034e-001    6.0846e-004
 -5.98434e-001    1.3203e-003
 -5.96834e-001    2.0714e-003
 -5.95234e-001    2.8207e-003
 -5.93634e-001    3.5270e-003
 -5.92034e-001    4.1503e-003
 -5.90434e-001    4.6530e-003
 -5.88834e-001    5.0021e-003
 -5.87234e-001    5.1694e-003
 -5.85634e-001    5.1332e-003
 -5.84034e-001    4.8790e-003
 -5.82434e-001    4.3996e-003
 -5.80833e-001    3.6964e-003
 -5.79233e-001    2.7782e-003
 -5.77633e-001    1.6621e-003
 -5.76033e-001    3.7224e-004
 -5.74433e-001   -1.0602e-003
 -5.72833e-001   -2.5987e-003
 -5.71233e-001   -4.2017e-003
 -5.69633e-001   -5.8246e-003
 -5.68033e-001   -7.4202e-003
 -5.66433e-001   -8.9418e-003
 -5.64833e-001   -1.0342e-002
 -5.63233e-001   -1.1578e-002
 -5.61633e-001   -1.2607e-002
 -5.60033e-001   -1.3394e-002
 -5.58433e-001   -1.3910e-002
 -5.56832e-001   -1.4131e-002
 -5.55232e-001   -1.4044e-002
 -5.53632e-001   -1.3640e-002
 -5.52032e-001   -1.2922e-002
 -5.50432e-001   -1.1902e-002
 -5.48832e-001   -1.0597e-002
 -5.47232e-001   -9.0348e-003
 -5.45632e-001   -7.2504e-003
 -5.44032e-001   -5.2850e-003
 -5.42432e-001   -3.1843e-003
 -5.40832e-001   -9.9900e-004
 -5.39232e-001    1.2176e-003
 -5.37632e-001    3.4112e-003
 -5.36032e-001    5.5276e-003
 -5.34432e-001    7.5138e-003
 -5.32832e-001    9.3210e-003
 -5.31231e-001    1.0904e-002
 -5.29631e-001    1.2223e-002
 -5.28031e-001    1.3244e-002
 -5.26431e-001    1.3945e-002
 -5.24831e-001    1.4306e-002
 -5.23231e-001    1.4320e-002
 -5.21631e-001    1.3985e-002
 -5.20031e-001    1.3311e-002
 -5.18431e-001    1.2313e-002
 -5.16831e-001    1.1016e-002
 -5.15231e-001    9.4494e-003
 -5.13631e-001    7.6512e-003
 -5.12031e-001    5.6611e-003
 -5.10431e-001    3.5249e-003
 -5.08831e-001    1.2900e-003
 -5.07230e-001   -9.9546e-004
 -5.05630e-001   -3.2828e-003
 -5.04030e-001   -5.5247e-003
 -5.02430e-001   -7.6758e-003
 -5.00830e-001   -9.6948e-003
 -4.99230e-001   -1.1543e-002
 -4.97630e-001   -1.3187e-002
 -4.96030e-001   -1.4600e-002
 -4.94430e-001   -1.5760e-002
 -4.92830e-001   -1.6649e-002
 -4.91230e-001   -1.7257e-002
 -4.89630e-001   -1.7579e-002
 -4.88030e-001   -1.7618e-002
 -4.86430e-001   -1.7378e-002
 -4.84830e-001   -1.6872e-002
 -4.83230e-001   -1.6115e-002
 -4.81629e-001   -1.5128e-002
 -4.80029e-001   -1.3934e-002
 -4.78429e-001   -1.2557e-002
 -4.76829e-001   -1.1026e-002
 -4.75229e-001   -9.3702e-003
 -4.73629e-001   -7.6194e-003
 -4.72029e-001   -5.8038e-003
 -4.70429e-001   -3.9526e-003
 -4.68829e-001   -2.0944e-003
 -4.67229e-001   -2.5639e-004
 -4.65629e-001    1.5361e-003
 -4.64029e-001    3.2599e-003
 -4.62429e-001    4.8946e-003
 -4.60829e-001    6.4224e-003
 -4.59229e-001    7.8282e-003
 -4.57628e-001    9.0996e-003
 -4.56028e-001    1.0228e-002
 -4.54428e-001    1.1206e-002
 -4.52828e-001    1.2032e-002
 -4.51228e-001    1.2706e-002
 -4.49628e-001    1.3226e-002
 -4.48028e-001    1.3600e-002
 -4.46428e-001    1.3833e-002
 -4.44828e-001    1.3932e-002
 -4.43228e-001    1.3907e-002
 -4.41628e-001    1.3769e-002
 -4.40028e-001    1.3530e-002
 -4.38428e-001    1.3202e-002
 -4.36828e-001    1.2799e-002
 -4.35228e-001    1.2334e-002
 -4.33627e-001    1.1821e-002
 -4.32027e-001    1.1274e-002
 -4.30427e-001    1.0708e-002
 -4.28827e-001    1.0135e-002
 -4.27227e-001    9.5706e-003
 -4.25627e-001    9.0258e-003
 -4.24027e-001    8.5146e-003
 -4.22427e-001    8.0472e-003
 -4.20827e-001    7.6338e-003
 -4.19227e-001    7.2834e-003
 -4.17627e-001    7.0038e-003
 -4.16027e-001    6.8004e-003
 -4.14427e-001    6.6762e-003
 -4.12827e-001    6.6330e-003
 -4.11227e-001    6.6696e-003
 -4.09627e-001    6.7824e-003
 -4.08026e-001    6.9660e-003
 -4.06426e-001    7.2114e-003
 -4.04826e-001    7.5072e-003
 -4.03226e-001    7.8408e-003
 -4.01626e-001    8.1954e-003
 -4.00026e-001    8.5536e-003
 -3.98426e-001    8.8968e-003
 -3.96826e-001    9.2052e-003
 -3.95226e-001    9.4572e-003
 -3.93626e-001    9.6336e-003
 -3.92026e-001    9.7140e-003
 -3.90426e-001    9.6804e-003
 -3.88826e-001    9.5166e-003
 -3.87226e-001    9.2082e-003
 -3.85626e-001    8.7450e-003
 -3.84025e-001    8.1192e-003
 -3.82425e-001    7.3284e-003
 -3.80825e-001    6.3732e-003
 -3.79225e-001    5.2585e-003
 -3.77625e-001    3.9947e-003
 -3.76025e-001    2.5955e-003
 -3.74425e-001    1.0790e-003
 -3.72825e-001   -5.3321e-004
 -3.71225e-001   -2.2166e-003
 -3.69625e-001   -3.9445e-003
 -3.68025e-001   -5.6878e-003
 -3.66425e-001   -7.4166e-003
 -3.64825e-001   -9.1020e-003
 -3.63225e-001   -1.0714e-002
 -3.61625e-001   -1.2225e-002
 -3.60025e-001   -1.3610e-002
 -3.58424e-001   -1.4848e-002
 -3.56824e-001   -1.5919e-002
 -3.55224e-001   -1.6808e-002
 -3.53624e-001   -1.7508e-002
 -3.52024e-001   -1.8012e-002
 -3.50424e-001   -1.8322e-002
 -3.48824e-001   -1.8440e-002
 -3.47224e-001   -1.8380e-002
 -3.45624e-001   -1.8152e-002
 -3.44024e-001   -1.7777e-002
 -3.42424e-001   -1.7274e-002
 -3.40824e-001   -1.6669e-002
 -3.39224e-001   -1.5985e-002
 -3.37624e-001   -1.5250e-002
 -3.36024e-001   -1.4490e-002
 -3.34423e-001   -1.3732e-002
 -3.32823e-001   -1.3000e-002
 -3.32290e-001   -1.2765e-002
 -3.30690e-001   -1.2103e-002
 -3.29090e-001   -1.1513e-002
 -3.27490e-001   -1.1012e-002
 -3.25890e-001   -1.0609e-002
 -3.24290e-001   -1.0312e-002
 -3.22690e-001   -1.0121e-002
 -3.21090e-001   -1.0035e-002
 -3.19490e-001   -1.0047e-002
 -3.17889e-001   -1.0147e-002
 -3.16289e-001   -1.0321e-002
 -3.14689e-001   -1.0552e-002
 -3.13089e-001   -1.0820e-002
 -3.11489e-001   -1.1108e-002
 -3.09889e-001   -1.1392e-002
 -3.08289e-001   -1.1654e-002
 -3.06689e-001   -1.1873e-002
 -3.05089e-001   -1.2032e-002
 -3.03489e-001   -1.2115e-002
 -3.01889e-001   -1.2112e-002
 -3.00289e-001   -1.2011e-002
 -2.98689e-001   -1.1809e-002
 -2.97089e-001   -1.1503e-002
 -2.95489e-001   -1.1097e-002
 -2.93888e-001   -1.0596e-002
 -2.92288e-001   -1.0009e-002
 -2.90688e-001   -9.3504e-003
 -2.89088e-001   -8.6334e-003
 -2.87488e-001   -7.8756e-003
 -2.85888e-001   -7.0962e-003
 -2.84288e-001   -6.3126e-003
 -2.82688e-001   -5.5429e-003
 -2.81088e-001   -4.8049e-003
 -2.79488e-001   -4.1141e-003
 -2.77888e-001   -3.4841e-003
 -2.76288e-001   -2.9251e-003
 -2.74688e-001   -2.4445e-003
 -2.73088e-001   -2.0460e-003
 -2.71488e-001   -1.7292e-003
 -2.69888e-001   -1.4900e-003
 -2.68287e-001   -1.3207e-003
 -2.66687e-001   -1.2102e-003
 -2.65087e-001   -1.1442e-003
 -2.63487e-001   -1.1059e-003
 -2.61887e-001   -1.0765e-003
 -2.60287e-001   -1.0361e-003
 -2.58687e-001   -9.6378e-004
 -2.57087e-001   -8.3862e-004
 -2.55487e-001   -6.4062e-004
 -2.53887e-001   -3.5068e-004
 -2.52287e-001    4.7750e-005
 -2.50687e-001    5.6856e-004
 -2.49087e-001    1.2226e-003
 -2.47487e-001    2.0175e-003
 -2.45887e-001    2.9575e-003
 -2.44286e-001    4.0423e-003
 -2.42686e-001    5.2683e-003
 -2.41086e-001    6.6282e-003
 -2.39486e-001    8.1102e-003
 -2.37886e-001    9.7020e-003
 -2.36286e-001    1.1386e-002
 -2.34686e-001    1.3145e-002
 -2.33086e-001    1.4958e-002
 -2.31486e-001    1.6805e-002
 -2.29886e-001    1.8664e-002
 -2.28286e-001    2.0514e-002
 -2.26686e-001    2.2337e-002
 -2.25086e-001    2.4115e-002
 -2.23486e-001    2.5830e-002
 -2.21886e-001    2.7470e-002
 -2.20285e-001    2.9026e-002
 -2.18685e-001    3.0485e-002
 -2.17085e-001    3.1845e-002
 -2.15485e-001    3.3099e-002
 -2.13885e-001    3.4247e-002
 -2.12285e-001    3.5287e-002
 -2.10685e-001    3.6221e-002
 -2.09085e-001    3.7051e-002
 -2.07485e-001    3.7776e-002
 -2.05885e-001    3.8398e-002
 -2.04285e-001    3.8917e-002
 -2.02685e-001    3.9332e-002
 -2.01085e-001    3.9640e-002
 -1.99485e-001    3.9833e-002
 -1.97885e-001    3.9907e-002
 -1.96285e-001    3.9851e-002
 -1.94684e-001    3.9653e-002
 -1.93084e-001    3.9303e-002
 -1.91484e-001    3.8784e-002
 -1.89884e-001    3.8082e-002
 -1.88284e-001    3.7183e-002
 -1.86684e-001    3.6073e-002
 -1.85084e-001    3.4740e-002
 -1.83484e-001    3.3175e-002
 -1.81884e-001    3.1372e-002
 -1.80284e-001    2.9329e-002
 -1.78684e-001    2.7049e-002
 -1.77084e-001    2.4538e-002
 -1.75484e-001    2.1810e-002
 -1.73884e-001    1.8887e-002
 -1.72284e-001    1.5793e-002
 -1.70683e-001    1.2560e-002
 -1.69083e-001    9.2262e-003
 -1.67483e-001    5.8309e-003
 -1.65883e-001    2.4211e-003
 -1.64283e-001   -9.5358e-004
 -1.62683e-001   -4.2420e-003
 -1.61083e-001   -7.3920e-003
 -1.59483e-001   -1.0351e-002
 -1.57883e-001   -1.3067e-002
 -1.56283e-001   -1.5496e-002
 -1.54683e-001   -1.7594e-002
 -1.53083e-001   -1.9326e-002
 -1.51483e-001   -2.0663e-002
 -1.49883e-001   -2.1585e-002
 -1.48283e-001   -2.2080e-002
 -1.46682e-001   -2.2149e-002
 -1.45082e-001   -2.1800e-002
 -1.43482e-001   -2.1056e-002
 -1.41882e-001   -1.9946e-002
 -1.40282e-001   -1.8514e-002
 -1.38682e-001   -1.6811e-002
 -1.37082e-001   -1.4897e-002
 -1.35482e-001   -1.2840e-002
 -1.33882e-001   -1.0716e-002
 -1.32282e-001   -8.6046e-003
 -1.30682e-001   -6.5886e-003
 -1.29082e-001   -4.7523e-003
 -1.27482e-001   -3.1792e-003
 -1.25882e-001   -1.9492e-003
 -1.24282e-001   -1.1390e-003
 -1.22682e-001   -8.1750e-004
 -1.21081e-001   -1.0469e-003
 -1.19481e-001   -1.8772e-003
 -1.17881e-001   -3.3476e-003
 -1.16281e-001   -5.4844e-003
 -1.14681e-001   -8.2998e-003
 -1.13081e-001   -1.1792e-002
 -1.11481e-001   -1.5944e-002
 -1.09881e-001   -2.0725e-002
 -1.08281e-001   -2.6087e-002
 -1.06681e-001   -3.1974e-002
 -1.05081e-001   -3.8309e-002
 -1.03481e-001   -4.5009e-002
 -1.01881e-001   -5.1978e-002
 -1.00281e-001   -5.9113e-002
 -9.86805e-002   -6.6306e-002
 -9.70805e-002   -7.3440e-002
 -9.54804e-002   -8.0400e-002
 -9.38804e-002   -8.7078e-002
 -9.22803e-002   -9.3348e-002
 -9.06802e-002   -9.9108e-002
 -8.90802e-002   -1.0426e-001
 -8.74801e-002   -1.0870e-001
 -8.58800e-002   -1.1235e-001
 -8.42800e-002   -1.1514e-001
 -8.26799e-002   -1.1702e-001
 -8.10798e-002   -1.1794e-001
 -7.94798e-002   -1.1788e-001
 -7.78797e-002   -1.1682e-001
 -7.62796e-002   -1.1479e-001
 -7.46796e-002   -1.1179e-001
 -7.30795e-002   -1.0787e-001
 -7.14794e-002   -1.0309e-001
 -6.98794e-002   -9.7524e-002
 -6.82793e-002   -9.1248e-002
 -6.66792e-002   -8.4366e-002
 -6.50792e-002   -7.6986e-002
 -6.34791e-002   -6.9222e-002
 -6.18791e-002   -6.1200e-002
 -6.02790e-002   -5.3055e-002
 -5.86789e-002   -4.4911e-002
 -5.70789e-002   -3.6902e-002
 -5.54788e-002   -2.9158e-002
 -5.38787e-002   -2.1802e-002
 -5.22787e-002   -1.4952e-002
 -5.06786e-002   -8.7114e-003
 -4.90785e-002   -3.1738e-003
 -4.74785e-002    1.5839e-003
 -4.58784e-002    5.5021e-003
 -4.42783e-002    8.5404e-003
 -4.26783e-002    1.0683e-002
 -4.10782e-002    1.1936e-002
 -3.94781e-002    1.2326e-002
 -3.78781e-002    1.1910e-002
 -3.62780e-002    1.0769e-002
 -3.46779e-002    9.0108e-003
 -3.30779e-002    6.7674e-003
 -3.14778e-002    4.1957e-003
 -2.98778e-002    1.4746e-003
 -2.82777e-002   -1.1962e-003
 -2.66776e-002   -3.5974e-003
 -2.50776e-002   -5.4975e-003
 -2.34775e-002   -6.6522e-003
 -2.18774e-002   -6.8124e-003
 -2.02774e-002   -5.7286e-003
 -1.86773e-002   -3.1535e-003
 -1.70772e-002    1.1504e-003
 -1.54772e-002    7.4052e-003
 -1.38771e-002    1.5812e-002
 -1.22770e-002    2.6543e-002
 -1.06770e-002    3.9740e-002
 -9.07691e-003    5.5498e-002
 -7.47684e-003    7.3872e-002
 -5.87678e-003    9.4872e-002
 -4.27671e-003    1.1845e-001
 -2.67665e-003    1.4449e-001
 -1.07658e-003    1.7284e-001
  5.23481e-004    2.0325e-001
  2.12355e-003    2.3544e-001
  3.72361e-003    2.6906e-001
  5.32368e-003    3.0369e-001
  6.92374e-003    3.3887e-001
  8.52381e-003    3.7408e-001
  1.01239e-002    4.0875e-001
  1.17239e-002    4.4229e-001
  1.33240e-002    4.7406e-001
  1.49241e-002    5.0342e-001
  1.65241e-002    5.2972e-001
  1.81242e-002    5.5229e-001
  1.97243e-002    5.7053e-001
  2.13243e-002    5.8380e-001
  2.29244e-002    5.9155e-001
  2.45245e-002    5.9327e-001
  2.61245e-002    5.8851e-001
  2.77246e-002    5.7690e-001
  2.93247e-002    5.5815e-001
  3.09247e-002    5.3209e-001
  3.25248e-002    4.9861e-001
  3.41248e-002    4.5775e-001
  3.57249e-002    4.0964e-001
  3.73250e-002    3.5454e-001
  3.89250e-002    2.9281e-001
  4.05251e-002    2.2491e-001
  4.21252e-002    1.5144e-001
  4.37252e-002    7.3098e-002
  4.53253e-002   -9.3498e-003
  4.69254e-002   -9.5034e-002
  4.85254e-002   -1.8302e-001
  5.01255e-002   -2.7233e-001
  5.17256e-002   -3.6193e-001
  5.33256e-002   -4.5074e-001
  5.49257e-002   -5.3768e-001
  5.65258e-002   -6.2172e-001
  5.81258e-002   -7.0176e-001
  5.97259e-002   -7.7682e-001
  6.13260e-002   -8.4594e-001
  6.29260e-002   -9.0816e-001
  6.45261e-002   -9.6276e-001
  6.61261e-002   -1.0089e+000
  6.77262e-002   -1.0460e+000
  6.93263e-002   -1.0736e+000
  7.09263e-002   -1.0912e+000
  7.25264e-002   -1.0985e+000
  7.41265e-002   -1.0954e+000
  7.57265e-002   -1.0818e+000
  7.73266e-002   -1.0579e+000
  7.89267e-002   -1.0237e+000
  8.05267e-002   -9.7980e-001
  8.21268e-002   -9.2652e-001
  8.37269e-002   -8.6436e-001
  8.53269e-002   -7.9404e-001
  8.69270e-002   -7.1628e-001
  8.85271e-002   -6.3186e-001
  9.01271e-002   -5.4166e-001
  9.17272e-002   -4.4665e-001
  9.33273e-002   -3.4778e-001
  9.49273e-002   -2.4607e-001
  9.65274e-002   -1.4255e-001
  9.81274e-002   -3.8230e-002
  9.97275e-002    6.5850e-002
  1.01328e-001    1.6870e-001
  1.02928e-001    2.6932e-001
  1.04528e-001    3.6678e-001
  1.06128e-001    4.6019e-001
  1.07728e-001    5.4869e-001
  1.09328e-001    6.3150e-001
  1.10928e-001    7.0794e-001
  1.12528e-001    7.7736e-001
  1.14128e-001    8.3922e-001
  1.15728e-001    8.9298e-001
  1.17328e-001    9.3834e-001
  1.18928e-001    9.7494e-001
  1.20528e-001    1.0025e+000
  1.22128e-001    1.0211e+000
  1.23728e-001    1.0305e+000
  1.25329e-001    1.0309e+000
  1.26929e-001    1.0223e+000
  1.28529e-001    1.0049e+000
  1.30129e-001    9.7920e-001
  1.31729e-001    9.4530e-001
  1.33329e-001    9.0378e-001
  1.34929e-001    8.5512e-001
  1.36529e-001    7.9980e-001
  1.38129e-001    7.3848e-001
  1.39729e-001    6.7176e-001
  1.41329e-001    6.0036e-001
  1.42929e-001    5.2488e-001
  1.44529e-001    4.4614e-001
  1.46129e-001    3.6484e-001
  1.47729e-001    2.8174e-001
  1.49330e-001    1.9756e-001
  1.50930e-001    1.1306e-001
  1.52530e-001    2.8960e-002
  1.54130e-001   -5.4045e-002
  1.55730e-001   -1.3527e-001
  1.57330e-001   -2.1406e-001
  1.58930e-001   -2.8981e-001
  1.60530e-001   -3.6193e-001
  1.62130e-001   -4.2989e-001
  1.63730e-001   -4.9319e-001
  1.65330e-001   -5.5138e-001
  1.66930e-001   -6.0408e-001
  1.68530e-001   -6.5088e-001
  1.70130e-001   -6.9156e-001
  1.71730e-001   -7.2582e-001
  1.73331e-001   -7.5348e-001
  1.74931e-001   -7.7442e-001
  1.76531e-001   -7.8846e-001
  1.78131e-001   -7.9560e-001
  1.79731e-001   -7.9590e-001
  1.81331e-001   -7.8930e-001
  1.82931e-001   -7.7604e-001
  1.84531e-001   -7.5612e-001
  1.86131e-001   -7.2978e-001
  1.87731e-001   -6.9732e-001
  1.89331e-001   -6.5898e-001
  1.90931e-001   -6.1506e-001
  1.92531e-001   -5.6590e-001
  1.94131e-001   -5.1197e-001
  1.95731e-001   -4.5368e-001
  1.97331e-001   -3.9151e-001
  1.98932e-001   -3.2597e-001
  2.00532e-001   -2.5760e-001
  2.02132e-001   -1.8698e-001
  2.03732e-001   -1.1470e-001
  2.05332e-001   -4.1369e-002
  2.06932e-001    3.2385e-002
  2.08532e-001    1.0592e-001
  2.10132e-001    1.7858e-001
  2.11732e-001    2.4974e-001
  2.13332e-001    3.1874e-001
  2.14932e-001    3.8495e-001
  2.16532e-001    4.4777e-001
  2.18132e-001    5.0660e-001
  2.19732e-001    5.6087e-001
  2.21332e-001    6.1008e-001
