0,FP1,89,5.035
0,FP1,90,5.524
0,FP1,91,5.035
0,FP1,92,4.059
0,FP1,93,2.594
0,FP1,94,1.617
0,FP1,95,0.641
0,FP1,96,-0.824
0,FP1,97,-2.289
0,FP1,98,-3.265
0,FP1,99,-3.265
0,FP1,100,-2.777
0,FP1,101,-1.801
0,FP1,102,-1.312
0,FP1,103,0.641
0,FP1,104,3.571
0,FP1,105,6.012
0,FP1,106,8.453
0,FP1,107,8.942
0,FP1,108,7.965
0,FP1,109,6.500
0,FP1,110,4.547
0,FP1,111,2.594
0,FP1,112,0.641
0,FP1,113,-1.801
0,FP1,114,-4.242
0,FP1,115,-7.172
0,FP1,116,-10.101
0,FP1,117,-12.543
0,FP1,118,-13.519
0,FP1,119,-12.054
0,FP1,120,-10.101
0,FP1,121,-7.172
0,FP1,122,-5.219
0,FP1,123,-4.242
0,FP1,124,-3.754
0,FP1,125,-2.289
0,FP1,126,-0.336
0,FP1,127,2.594
0,FP1,128,5.035
0,FP1,129,6.012
0,FP1,130,6.012
0,FP1,131,4.547
0,FP1,132,2.106
0,FP1,133,-0.336
0,FP1,134,-2.289
0,FP1,135,-2.777
0,FP1,136,-3.265
0,FP1,137,-2.777
0,FP1,138,-3.265
0,FP1,139,-2.777
0,FP1,140,-2.777
0,FP1,141,-3.265
0,FP1,142,-3.754
0,FP1,143,-3.265
0,FP1,144,-2.777
0,FP1,145,-2.289
0,FP1,146,-2.289
0,FP1,147,-3.265
0,FP1,148,-5.219
0,FP1,149,-6.683
0,FP1,150,-7.172
0,FP1,151,-6.195
0,FP1,152,-4.242
0,FP1,153,-2.777
0,FP1,154,-1.801
0,FP1,155,-1.312
0,FP1,156,-1.801
0,FP1,157,-1.801
0,FP1,158,-1.801
0,FP1,159,-1.312
0,FP1,160,-1.801
0,FP1,161,-3.265
0,FP1,162,-4.730
0,FP1,163,-5.219
0,FP1,164,-4.730
0,FP1,165,-2.289
0,FP1,166,0.641
0,FP1,167,2.594
0,FP1,168,3.082
0,FP1,169,2.594
0,FP1,170,2.594
0,FP1,171,3.082
0,FP1,172,4.059
0,FP1,173,5.035
0,FP1,174,4.547
0,FP1,175,3.571
0,FP1,176,2.594
0,FP1,177,1.129
0,FP1,178,-0.824
0,FP1,179,-3.265
0,FP1,180,-4.730
0,FP1,181,-5.219
0,FP1,182,-4.242
0,FP1,183,-1.801
0,FP1,184,1.617
0,FP1,185,3.571
0,FP1,186,4.059
0,FP1,187,2.106
0,FP1,188,-1.312
0,FP1,189,-4.242
0,FP1,190,-5.707
0,FP1,191,-4.242
0,FP1,192,-0.336
0,FP1,193,3.082
0,FP1,194,5.035
0,FP1,195,5.035
0,FP1,196,4.059
0,FP1,197,2.106
0,FP1,198,1.129
0,FP1,199,0.153
0,FP1,200,0.153
0,FP1,201,1.129
0,FP1,202,2.106
0,FP1,203,3.571
0,FP1,204,3.571
0,FP1,205,2.106
0,FP1,206,-0.336
0,FP1,207,-2.289
0,FP1,208,-3.265
0,FP1,209,-2.289
0,FP1,210,-0.824
0,FP1,211,0.641
0,FP1,212,1.617
0,FP1,213,2.106
0,FP1,214,2.106
0,FP1,215,2.106
0,FP1,216,2.106
0,FP1,217,3.082
0,FP1,218,5.035
0,FP1,219,6.500
0,FP1,220,7.477
0,FP1,221,7.477
0,FP1,222,6.012
0,FP1,223,3.571
0,FP1,224,1.617
0,FP1,225,1.129
0,FP1,226,1.617
0,FP1,227,2.594
0,FP1,228,3.571
0,FP1,229,5.035
0,FP1,230,7.477
0,FP1,231,9.918
0,FP1,232,11.871
0,FP1,233,12.360
0,FP1,234,11.383
0,FP1,235,8.942
0,FP1,236,7.477
0,FP1,237,6.012
0,FP1,238,5.524
0,FP1,239,5.524
0,FP1,240,6.500
0,FP1,241,7.477
0,FP1,242,9.430
0,FP1,243,10.895
0,FP1,244,10.406
0,FP1,245,8.942
0,FP1,246,6.012
0,FP1,247,4.547
0,FP1,248,4.547
0,FP1,249,5.524
0,FP1,250,6.500
0,FP1,251,6.989
0,FP1,252,6.012
0,FP1,253,5.524
0,FP1,254,4.059
0,FP1,255,4.059
0,FP2,0,-5.056
0,FP2,1,-6.521
0,FP2,2,-6.032
0,FP2,3,-4.079
0,FP2,4,-0.661
0,FP2,5,1.292
0,FP2,6,1.780
0,FP2,7,-0.173
0,FP2,8,-1.638
0,FP2,9,-2.126
0,FP2,10,-1.638
0,FP2,11,-0.661
0,FP2,12,-1.638
0,FP2,13,-3.591
0,FP2,14,-5.544
0,FP2,15,-5.544
0,FP2,16,-3.103
0,FP2,17,1.292
0,FP2,18,5.198
0,FP2,19,7.151
0,FP2,20,5.686
0,FP2,21,2.757
0,FP2,22,0.315
0,FP2,23,-0.661
0,FP2,24,0.315
0,FP2,25,1.292
0,FP2,26,1.780
0,FP2,27,1.292
0,FP2,28,0.804
0,FP2,29,1.292
0,FP2,30,1.780
0,FP2,31,2.268
0,FP2,32,2.268
0,FP2,33,0.804
0,FP2,34,-0.173
0,FP2,35,0.315
0,FP2,36,2.268
0,FP2,37,6.175
0,FP2,38,9.104
0,FP2,39,9.593
0,FP2,40,7.640
0,FP2,41,4.222
0,FP2,42,0.804
0,FP2,43,-1.149
0,FP2,44,-1.638
0,FP2,45,-2.126
0,FP2,46,-2.126
0,FP2,47,-2.126
0,FP2,48,-2.126
0,FP2,49,-1.149
0,FP2,50,0.804
0,FP2,51,3.245
0,FP2,52,4.710
0,FP2,53,5.198
0,FP2,54,3.245
0,FP2,55,0.315
0,FP2,56,-3.591
0,FP2,57,-7.497
0,FP2,58,-9.939
0,FP2,59,-10.427
0,FP2,60,-8.474
0,FP2,61,-4.079
0,FP2,62,2.268
0,FP2,63,8.616
0,FP2,64,12.034
0,FP2,65,10.569
0,FP2,66,4.710
0,FP2,67,-2.126
0,FP2,68,-7.009
0,FP2,69,-7.009
0,FP2,70,-5.056
0,FP2,71,-3.591
0,FP2,72,-4.079
0,FP2,73,-6.032
0,FP2,74,-6.521
0,FP2,75,-5.544
0,FP2,76,-4.079
0,FP2,77,-4.079
0,FP2,78,-4.567
0,FP2,79,-4.079
0,FP2,80,-0.661
0,FP2,81,4.710
0,FP2,82,10.081
0,FP2,83,13.011
0,FP2,84,11.546
0,FP2,85,9.104
0,FP2,86,7.151
0,FP2,87,7.151
0,FP2,88,9.104
0,FP2,89,10.081
0,FP2,90,9.593
0,FP2,91,6.663
0,FP2,92,4.222
0,FP2,93,2.268
0,FP2,94,1.292
0,FP2,95,0.315
0,FP2,96,-0.661
0,FP2,97,-2.126
0,FP2,98,-3.103
0,FP2,99,-3.591
0,FP2,100,-3.103
0,FP2,101,-2.126
0,FP2,102,-1.149
0,FP2,103,0.804
0,FP2,104,3.245
0,FP2,105,5.686
0,FP2,106,8.128
0,FP2,107,9.104
0,FP2,108,9.104
0,FP2,109,9.104
0,FP2,110,8.616
0,FP2,111,7.640
0,FP2,112,5.686
0,FP2,113,2.757
0,FP2,114,-2.126
0,FP2,115,-7.009
0,FP2,116,-11.403
0,FP2,117,-13.845
0,FP2,118,-13.845
0,FP2,119,-11.403
0,FP2,120,-8.474
0,FP2,121,-5.544
0,FP2,122,-4.079
0,FP2,123,-3.591
0,FP2,124,-2.614
0,FP2,125,-0.173
0,FP2,126,2.757
0,FP2,127,4.710
0,FP2,128,6.175
0,FP2,129,6.175
0,FP2,130,5.198
0,FP2,131,4.710
0,FP2,132,4.222
0,FP2,133,3.733
0,FP2,134,3.245
0,FP2,135,2.268
0,FP2,136,1.780
0,FP2,137,1.780
0,FP2,138,1.780
0,FP2,139,2.268
0,FP2,140,1.292
0,FP2,141,-1.149
0,FP2,142,-3.103
0,FP2,143,-3.591
0,FP2,144,-2.126
0,FP2,145,0.315
0,FP2,146,2.268
0,FP2,147,1.780
0,FP2,148,-0.661
0,FP2,149,-3.103
0,FP2,150,-4.567
0,FP2,151,-4.079
0,FP2,152,-2.126
0,FP2,153,-0.173
0,FP2,154,1.780
0,FP2,155,2.268
0,FP2,156,1.780
0,FP2,157,1.292
0,FP2,158,0.804
0,FP2,159,0.315
0,FP2,160,0.315
0,FP2,161,-0.173
0,FP2,162,-0.661
0,FP2,163,-0.661
0,FP2,164,-0.173
0,FP2,165,1.292
0,FP2,166,3.245
0,FP2,167,4.222
0,FP2,168,4.222
0,FP2,169,4.710
0,FP2,170,5.686
0,FP2,171,7.151
0,FP2,172,8.616
0,FP2,173,9.593
0,FP2,174,10.081
0,FP2,175,9.104
0,FP2,176,7.640
0,FP2,177,5.198
0,FP2,178,1.780
0,FP2,179,-1.149
0,FP2,180,-3.103
0,FP2,181,-2.126
0,FP2,182,0.804
0,FP2,183,4.710
0,FP2,184,7.640
0,FP2,185,8.616
0,FP2,186,8.128
0,FP2,187,5.198
0,FP2,188,1.780
0,FP2,189,-0.661
0,FP2,190,-1.638
0,FP2,191,-0.173
0,FP2,192,2.757
0,FP2,193,5.686
0,FP2,194,7.151
0,FP2,195,6.663
0,FP2,196,5.198
0,FP2,197,3.245
0,FP2,198,1.292
0,FP2,199,0.315
0,FP2,200,0.804
0,FP2,201,1.292
0,FP2,202,1.780
0,FP2,203,2.268
0,FP2,204,1.780
0,FP2,205,0.315
0,FP2,206,-1.149
0,FP2,207,-2.614
0,FP2,208,-3.591
0,FP2,209,-3.103
0,FP2,210,-2.614
0,FP2,211,-1.149
0,FP2,212,0.804
0,FP2,213,2.268
0,FP2,214,3.245
0,FP2,215,3.245
0,FP2,216,3.245
0,FP2,217,4.222
0,FP2,218,5.686
0,FP2,219,6.663
0,FP2,220,7.640
0,FP2,221,7.151
0,FP2,222,6.175
0,FP2,223,4.222
0,FP2,224,3.245
0,FP2,225,2.757
0,FP2,226,2.757
0,FP2,227,3.733
0,FP2,228,4.710
0,FP2,229,6.175
0,FP2,230,8.616
0,FP2,231,11.058
0,FP2,232,12.522
0,FP2,233,12.522
0,FP2,234,11.058
0,FP2,235,9.593
0,FP2,236,8.128
0,FP2,237,7.640
0,FP2,238,7.151
0,FP2,239,7.151
0,FP2,240,6.663
0,FP2,241,7.640
0,FP2,242,9.593
0,FP2,243,11.058
0,FP2,244,10.569
0,FP2,245,8.128
0,FP2,246,4.710
0,FP2,247,2.757
0,FP2,248,3.245
0,FP2,249,5.198
0,FP2,250,7.151
0,FP2,251,8.128
0,FP2,252,7.151
0,FP2,253,6.175
0,FP2,254,4.222
0,FP2,255,3.733
